gene,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YDR486C,1.1272569841051,5.13634408471327,0.663793438454654,-0.479161935536147,-1.6699318426101,-0.658402712860656,-0.161223946550831,3.46535074476564,1.00037849513874,2.38465893025335,0.177963873067568,-1.56086954014782,-1.69602408306292,-0.649134458905112
YDR495C,-1.37739823927188,6.80941321392005,-1.41628274386183,1.30810883749362,0.501209258567663,-1.07270404137451,-1.21994834829551,2.97620349701739,-1.96618023653891,0.607097242995615,-0.058390844468985,0.193128498351409,-0.306969281575953,1.12889579343283
YDR496C,-4.55462860928026,-1.50090296380438,-0.990616330830222,0.454469607966882,0.074270482029332,-0.774572683034964,-0.216677313039709,-0.470014365655295,-2.94904100749069,-1.12909141591846,3.56513981003337,0.533711090414338,-0.25300928702484,-0.6614066377481
YDR497C,-1.08496155020194,0.866456785529245,1.44077076282093,-0.085634240490151,-1.15614637640609,2.34748027028741,3.59410666183712,0.358100135592021,-1.15416936464089,0.964094215305199,5.71746216079257,1.7616447218166,0.499802129494225,-0.011540142798041
YDR503C,0.473140904213599,1.00148251482791,0.348312590874562,-0.296067623455364,-0.537374535265139,0.853798376566047,0.570143928079189,4.63771555245218,-1.07699947417767,0.319525591694218,4.75990646417244,-0.238209290678221,0.143993251224657,0.322531616954402
YDR504C,0.258576085004749,1.56436460577031,1.97493960804275,-0.051110071301429,-0.323246944823846,1.09035306103533,1.91906972476924,0.898767487689948,-1.55202189328262,-1.31022037157186,4.74851533006517,0.339337114799094,-0.139520331600959,-0.60856779426791
YDR507C,-0.42223331536955,0.935848122910774,1.96098924565267,-0.215733190908543,0.425513004480837,-3.54441126191413,1.81008157175379,-2.74331275254133,0.129077709287364,-2.3562409198401,1.51998794499941,1.70918950078548,3.76567585705963,0.419212249865702
YDR520C,1.22942005668893,3.93009581606574,0.725224307450703,1.19694840913893,0.44300991250114,-0.821200876332492,0.862001397868215,1.00295345748559,0.165368772351466,-1.87221164626265,2.8770288567091,-0.2396624778188,0.832811025040712,-0.583568152631514
YDR528W,0.003349621790809,3.67133191782862,0.342510427463875,1.26626295690339,-0.693010162928716,-0.981718651582865,0.092454324592399,0.078204788779334,-1.2139594724038,-2.6557871240109,-1.06730606357675,0.115388760448023,-0.081433039708047,-2.20901246593722
YEL001C,-2.28452691625189,-0.02563392128239,-0.807175991323063,-3.82795215775201,-2.51115495037069,-0.484148387310876,-1.24165025898542,-1.89317894208012,-0.346488217464418,-0.16994941089681,-0.448107681117122,-2.00135690599241,-3.96372672439725,-1.65190839539313
YEL005C,-4.03658686947976,2.39111513598839,-0.333726622212307,-2.45347021056597,-2.24785679459064,0.389619729923887,-1.47006962127668,-1.20659938892936,-0.967169016247757,0.521808129831681,-1.88329317868932,-1.77952803794006,-5.25780650260058,-3.58284811508341
YEL007W,-4.55321240045801,-2.05227524370997,-1.17318058441512,-3.40292759843427,-0.972949179512623,-5.32525052360958,0.731471929112293,-3.65813581259815,1.15586074664103,1.84661048987856,-2.06852299534866,0.968669158795688,-2.87246004326263,-4.14785438525671
YEL008W,-5.42109909060239,-0.194124719522882,-0.905238829890672,-3.53116860243526,-1.64429825171669,-3.02713923957474,-1.17739053206667,-2.15524517323823,-3.29884950237425,1.71347949664265,-0.793623527640734,-1.93736901428657,-4.91392338216164,-4.67715850114468
YEL009C,-3.75046577385672,0.510943133130145,1.77515408718591,-4.57607490213735,-2.02954707267297,0.132993753501649,0.036477895621636,-0.746877480770779,-0.167242496020753,0.548970623136012,-1.57658110516209,0.22664538468402,-5.96622403630326,-2.81969527560401
YEL014C,-4.0619142285403,-0.740423804303393,1.03338646308927,-4.54229082218007,-0.937389956174723,1.58127283668173,1.4074776300505,-1.36971145706549,0.220209479352488,-0.086634074655357,-1.26287448815065,0.002531171536161,-1.15641483656366,-3.25359938624959
YEL015W,-5.12734279233011,-0.009701071353287,-0.282948230661138,-4.57435337460363,-0.540562117201631,0.722762538072355,1.75444611057612,-1.29531475786158,-1.57644528291872,0.211032952339164,-2.63879657816929,0.301020322812265,-2.01318134340727,-4.41983959459408
YEL016C,-1.51848343486908,-0.2464784985558,-0.92185170412579,-3.43530855147579,-0.773796987774513,2.7492326913054,2.412742899003,-0.37846686728765,0.009713595236573,-0.343974939004417,-1.75643443560388,0.087638187451476,-0.919533128221481,-2.665978600489
YEL020C,-3.71082089639592,-0.412401984747565,0.037979162880111,-4.93137316867872,-0.510780480810005,-0.778936726369051,2.7041827000053,-0.852013276299609,0.397232851631745,1.45303537444492,-1.28486491197805,2.06087734355733,-2.11295794209271,-2.33356807263062
YEL024W,0.096264201629925,0.178454000872453,0.97373195237837,0.844813967019941,0.587008180641066,-3.92140586292249,-0.775932112703177,-3.85737205306456,-2.29967522991454,-0.350564134761925,0.409440310430286,-1.54520840476107,-2.92330209504291,-0.191904443871326
YEL025C,-4.4039953869346,-0.350210039879736,-0.167739680165849,1.42403134273387,1.34338970583063,-1.62052799734857,-1.36814199775587,-1.77619504486855,-0.445953982526151,1.16046990092454,0.975203233798823,-1.63405526049559,-3.23934720728404,-2.52222482677547
YEL027W,-3.92196129947586,-0.893156003321788,-4.25963427059084,0.632472893993663,0.473023661136827,0.506116127506444,-3.50587003280637,-3.36474369813274,0.720383299661983,3.02306435739105,-5.02486518641702,-6.60606003919892,-2.68573737993039,-2.21726950205055
YEL036C,1.4625822317936,-3.51649408967004,-2.0446818945201,-0.230529117262405,1.24671188079277,-1.01028275150611,1.09570523339174,-0.094342483828513,-1.97186904100633,-1.34104920788737,-0.751268485624856,2.193243455979,1.10306939634022,0.968319928285223
YEL050C,0.343834714373672,-1.15312817836485,-0.281317974466333,-0.535437597015157,-0.398755079063609,-3.97387840209367,-2.40381566556883,-6.95342223867176,-1.24463007178793,-0.620867697022013,-1.96026800501112,-2.62236626874524,-2.1301444893453,-0.627019914616627
YEL051W,-0.176810993163057,-0.110140569974366,-2.76341357817659,-0.693772321500307,-1.37595733806795,0.964035926727722,-2.80877347178105,-1.61836576475066,2.51176042709333,5.18308388922505,-4.46770877943296,-5.66105097949117,-1.70641409461248,-0.740888311753435
YEL061C,-0.345597381414861,-5.32910456442,-4.54455562022887,-0.012296825627325,-0.640551861391419,-0.61547575764969,-3.35897268375929,-4.33091902784643,-2.10256566480912,-0.06363629349296,-3.17322521705744,-2.25027981428501,-0.68311381788253,0.450611106332161
YER002W,-4.09473065537964,-0.171432748742331,-1.17183818620167,-0.024593479255698,,-1.24864243298297,-2.4782926433038,-1.81624832269595,-0.160486530607286,0.35906935111906,-0.213862201431805,-2.22691527053927,-2.76137666669575,-1.71194101742693
YER014C-A,-1.99380088024962,5.95960227406068,2.35808013918986,0.30043904432212,1.20118417063726,-1.15755262285518,0.055993285231854,-3.94776512120683,-2.68071194610335,0.445391459824854,5.01028201813139,-1.5588067150598,-0.084736930411906,-0.31305828886931
YER050C,-1.46681036037979,-1.25797262505036,0.073696381217455,-4.07616498813979,0.637621719825465,-4.64792819897926,0.302760745639155,-5.65945828514898,-0.936930736798569,0.932628681949589,-2.05219537549087,-0.97352577074968,0.069102901483702,-0.728691409430458
YER072W,-1.28698067635696,-0.813181720882038,-0.588927788446316,0.171195849618796,-2.27842971229827,-1.30282325991638,-8.93841791589987,0.184678014220007,0.115700985033374,-1.43250587865562,-1.92732137882556,-8.59206814480082,-1.01469862322337,-1.12388186136077
YER080W,-0.8803011185515,1.0718083301928,2.78006691489295,-3.44506318398396,-1.66132581294986,3.87657638299782,2.94864247175419,1.20052710833868,-1.01336453004748,-0.523829835020555,-1.12218343613643,3.46992897444502,-1.55805459476342,-3.37664088414399
YER083C,-0.681755543302355,-2.01627509213845,-2.25257252067966,-1.14696841266677,-1.2701604965911,-2.96712474720389,-5.14259753264459,-3.75984155495793,-1.12982403129814,2.32259510081982,-3.3897217200482,-5.38123366856539,-0.140333251523407,-1.03289191553786
YER101C,0.755452139245417,4.27135414177089,0.889628560391915,-0.346339698988066,0.413915052762249,-1.0542529071435,0.806399172232802,2.13215430676559,1.07243869393676,-3.58275757585397,2.55545344294652,0.46482583166497,0.820799877152653,-0.261840193782242
YER103W,0.364745077626568,-0.011990352073302,0.975743151357901,-1.69318676863222,-2.4507885986344,-3.97788210237324,0.128851439207458,-3.09754971990672,-1.32519289406844,-2.14849256857399,-1.46454593849461,-0.936500965405444,2.71489617600104,0.179550715186225
YER108C,1.29072061075869,4.44153107996712,0.52084805930751,0.081037885767034,,-0.091963068964471,-0.147363789817957,2.48174165967178,2.19383724133146,-3.05907632104374,1.96737270434654,-1.18774414652785,1.06455949813758,0.583725513279777
YER110C,0.348739604990837,-0.75390592143668,1.18395145677102,-1.25347289733152,-1.15800399122913,-3.5818859761081,-0.322630803373714,-2.28714542626215,-1.22983211881469,-2.38606725012993,-0.051787801682454,1.31184397272795,2.25676919428784,-0.428135639811071
YER123W,0.481165479487192,0.757860597209818,0.153259447871139,0.729012990053228,-0.375878080913226,0.603401284469023,8.67460018941954,1.41811559944275,-1.25675702614679,1.34845728712857,2.02226946562429,2.5969296512191,0.25740091057842,-0.012943997781819
YER145C,-0.211337234758736,1.42103196776125,0.468522823692106,1.0949473430548,,0.859764195960013,0.649789274793134,0.35428096646515,5.00929040057124,-0.257591676628575,-0.9250260756916,-0.067618749877585,0.178406853839816,-1.10029084906613
YER162C,0.32729954652989,4.03369104381497,1.0285358857452,1.07005737275453,-1.1911058960363,0.461538663457085,0.966705337587839,2.25952854133981,1.50465628336392,-3.09181559977123,2.13975709276212,1.39355897842745,1.220077555995,0.371849317902164
YER166W,-5.40143311064176,1.57790896554877,0.050772879491805,0.423704597269917,,-0.766304979726343,0.437122635969598,-0.3534790318716,-0.107831872436485,-1.06831517690125,0.549714161021358,-0.346731654859669,1.10225990251837,-1.43704981666508
YER178W,-0.063276852382692,4.17506300671289,-0.286552352934987,1.23109790087093,,0.449783340651011,0.29446536175353,2.39505151831176,-0.0100940641758,-3.34581090275717,1.88400020665186,0.119582200687161,1.38867932402071,1.08831682014291
YFL014W,0.217535662896044,2.08369478476235,0.820876055459473,-0.892141440168542,0.702426363050561,1.04596908781953,1.26878736280002,0.089691247451878,4.4075089310425,-1.67409573385828,3.16559626403527,1.86791549414797,1.25734504764969,0.182305249824252
YFL016C,-0.812942522201257,1.4817252974295,1.76344345486695,-1.64212853772136,1.06568976911259,-0.86484147408895,-0.846719535360114,-3.72980289980853,-2.79377157196217,-2.72384249397649,0.671082708908342,-2.07106107085519,0.803129819326893,-1.3917650384669
YFL018C,-0.051915631730306,0.62090467182547,1.09177340318052,0.339400342195436,-0.69639872888111,0.370242038256972,1.84079892414337,0.164868551133756,-1.59549948464041,4.15665508157892,1.12299512849743,2.33032615162101,1.35634270157465,-0.7448493959088
YFL036W,-0.141292933318888,1.48099479794866,1.44694589865782,-5.23929295978917,0.057431621317763,-4.31617060197433,-0.000262078457479,-3.26351873235625,-2.48134716182,0.42090891522048,1.11468464071842,0.286983565824812,0.693628313413042,-1.88826885870951
YFL049W,0.97280844245756,3.87353819564778,1.06973112667852,-2.18780213476123,0.097930915926275,0.521689870672702,-0.141955409255226,1.33687927300134,0.696836850818857,0.6685062172378,2.64998341460432,-0.179318010826642,0.512417623763714,0.382812808253657
YFR007W,1.2012206021183,0.357145719125276,0.203393155303878,-4.85645744774787,1.53928924737087,-0.107530926052892,-0.476899011872372,0.510147613387543,-0.201737357263114,-0.487972326113801,0.221822566064899,-0.172060518731715,-0.645373769900677,1.36645515111227
YFR012W,0.348455459735277,5.15914693031786,2.10706662007535,1.09358174823201,0.505573203062243,-1.24068301546728,2.05581840275522,0.287198663234955,1.02018970892937,5.45488359378106,2.11134831730121,1.77275189451516,0.585638924131308,0.401492318010301
YFR040W,-2.21854623663982,-3.77960610407454,-1.38945490217838,1.12840694511342,0.811339544753327,-0.033662181555775,-3.04880610031502,-1.02699983112269,-0.950079297643548,-1.07870936852181,-2.01602215286536,-3.10621904464382,-0.562654805524453,0.008196501302909
YGL007C-A,2.10953827879607,-7.78923611773798,-6.90007269876598,-2.13622034986485,-1.88868638996569,-0.74033001746943,-7.36246976718891,-3.84263076075371,-0.635150496175303,-2.68259129153925,-4.38823638210883,-6.3957564325458,-4.42200224226687,-0.864353869495897
YGL007W,-2.84360737386125,-6.01959425649033,-3.5052700941046,-0.4886935265045,-0.1810781967093,-1.75997999655652,-3.67239709254583,-3.5736486939381,-0.543777819277502,1.95624166487963,-2.62948272967019,-3.26113673341764,-0.67384777869382,1.04738638836669
YGL016W,0.502949994183679,5.6127187163961,0.153555351079855,0.368377763560441,-0.17189373960021,-1.10761259333557,-0.098467215891341,0.102012738913214,-0.684174657779057,-0.96939799268852,1.51579770428676,-0.636418012097174,-0.57023500492149,-0.367734380366833
YGL020C,-1.8602848970392,1.34022435261404,-3.54337171353003,-5.2996711826518,-0.267726896288402,2.47678144218289,-1.06236401754812,1.94034361540902,-3.27082813831005,-1.33657547966546,-2.72135014276571,0.709528175653221,-3.60173677387222,-4.35667098576874
YGL058W,-0.681260742034516,-4.82680275032971,-2.41099767865631,-0.567618827872398,1.18858698072616,-2.30686669492859,-2.35898740914509,-2.01416291711647,0.660004290297165,-2.50685410235273,-2.14931084440772,-1.86067689600434,-0.304225740155256,0.044232152359101
YGL066W,0.298462415963298,1.8257586370698,0.141163994181101,0.355636204412561,0.15335250586176,-2.51424798821074,0.168663016753273,0.208324210540322,6.86045792249538,1.20645234860384,-0.670340123093877,-0.421987202682815,-0.990619674893239,0.32624243680004
YGL076C,0.258633115622683,-4.79722803165427,-3.50556424614395,-1.28841689721697,-0.362472675307228,1.79965413745104,-2.11757621426362,-1.33367026246433,-1.57510370681452,-1.04333144508821,-2.54112622009556,-1.2528678591437,-1.17249225844817,-0.349294481216121
YGL095C,2.62801480549166,10.4898937744456,0.912215155531995,0.628304970852228,0.95459390569393,2.08648351935715,1.75044996852322,2.37743538572314,-2.00890427421111,-3.68259276948797,-0.465446325293228,2.17193584749321,-1.81718965961772,1.25432468498611
YGL119W,0.657704421058112,1.23283657200765,1.17207688232382,0.18927441534996,0.833410220449005,-3.22658599799538,1.11249262382182,-2.79651248712685,0.48793864928966,-3.08660639019433,0.907376791877584,0.373378174099454,3.54532806836608,1.20781810951845
YGL124C,3.29849029953491,7.36246452698882,0.569625026069018,0.263938027902204,0.033358021707716,0.499953995907535,-1.0328276223898,4.18526958423759,0.532547511247154,-2.05328819969836,3.22757150398816,0.759746018213836,0.272447183580364,-0.04910166822655
YGL125W,-1.00020910042424,-0.183473513925231,0.130561910441546,-1.81404183682282,0.9272903884168,0.677606916493722,-2.51583509942561,-3.52530470090027,-1.26497148780658,-3.21361140412607,-1.64993320078913,1.52758257494956,-0.166295047062843,1.47154814839511
YGL135W,-0.381244628386672,-4.16472778685849,-0.573260710632719,0.232504732849873,,-0.31941317810091,-1.00458714501252,1.1533502432255,-1.74570430949145,0.929010581424354,-0.264265422314676,-1.08855678009691,3.5924529927944,-1.43211179781198
YGL138C,1.24873154604884,4.00860400147907,0.193837338155667,0.580309659514484,-0.997363240859474,0.063265581967835,-0.331740579123993,2.12189751149007,1.07644169409026,-2.72857643063715,2.05222322779908,0.641390508944339,-0.077117676101362,0.282323127611778
YGL140C,1.39161846904396,4.53074239624443,0.570532287247318,0.099167601268451,-0.327349603107416,-0.950847676087895,-0.538922919476901,2.00143070181035,0.597953669148815,-3.60745264996256,2.10781652435994,-0.470592429116518,0.464473150561221,0.178852671304612
YGL141W,-2.002997445,3.851789086,-0.725440723,-0.911501444,,-0.102033346,0.043948698,1.723657581,-1.01439591,-4.556053554,2.481501761,0.090635093,0.62747504,-0.070464954
YGL148W,0.814453044046256,4.71815257464451,1.40530522939692,0.227556040381407,0.042002776098715,1.27116727236007,0.345655794541332,2.9939774566945,1.93061628766485,-3.51448411629724,3.24602091639154,0.257236888160149,-2.46140345676695,0.574477078081346
YGL160W,-0.214180149131244,3.81242782876149,2.10628685608186,0.473799323136045,,0.93957792182023,1.30535917786663,0.866589505075716,0.57846618081263,-2.08065193970141,0.809002990004353,1.49510766667157,-0.303835809775905,-2.03238501156505
YGL167C,4.314338795,5.220327247,-0.564993034,1.395794839,0.957942115,1.381725216,1.059073791,15.49171976,2.2397124,0.005327227,-1.04776336,1.394819348,-0.303825201,1.120034904
YGL168W,3.715282073,5.596844438,-1.795138404,1.456013029,0.694427131,1.601078084,0.839275661,33.90610734,1.751495677,0.271810469,-1.174323186,1.050269002,-0.154086277,1.897413839
YGL206C,8.9144638824151,4.82893401356459,-6.28641402891463,-0.120695049691508,-2.01330451734014,1.81142551708286,-3.42925907306899,1.13243288104704,-3.08095357653055,-0.074114105642468,-2.59339291372246,2.25249766647072,-0.142447283240677,0.895698476803715
YGL208W,0.87733649735007,5.10849185429387,2.74240955952126,0.363820926416834,-2.05589825850384,-0.39264248409302,0.173593265819439,1.840808123937,0.688194915797626,-1.89608756528491,-0.418573523558071,0.548683420676632,1.01631943903127,-1.31060728973543
YGL212W,0.641698289320857,2.70067407772725,0.955288893607037,-0.084318538486135,-1.90788078362672,0.2400665174495,-5.02655540729815,2.90429406819967,-1.7557953292655,6.63657684218032,-2.41058179780789,-2.87756013271092,-0.680217655161673,-1.37764521362418
YGL220W,-0.75238935350963,1.24324604484158,3.01660173811007,-0.918271889410483,-2.23454628453501,-3.39349287397903,0.263721433195343,-1.89297214760603,3.24983876009413,-0.801194945045984,-1.58935791115623,0.216186075688424,0.938501002135108,-0.381969158496679
YGL244W,-0.859176175122094,-1.41030340811713,-0.68252087190306,1.6308869408058,-0.228131520785632,-1.25182170420957,0.083845883577776,-2.24102394853329,5.07028928823305,0.007030143176925,0.021968783866638,0.315125159953957,1.28669994614508,1.02665946450533
YGL246C,-0.769292123407767,-2.41057632404788,-2.31184615205401,0.378116540624024,-0.285766691673873,-0.832283650623647,-4.02432550706223,-1.53382057633255,-1.37277981063341,-1.46180906298151,-3.34898169680573,-3.23574923310273,1.24772354337437,1.11362783924748
YGL261C,2.48439276326454,4.63505666581986,2.80738035901332,0.711311044382755,-0.742258629140078,0.331918120870132,1.86706445144116,3.20092332648777,1.63683373503385,-1.51846316168095,2.93019662796287,3.43637306216166,1.36049840006909,-0.625085184707786
YGR007W,0.178618800778303,4.86196569550914,1.55676156416055,0.515321187694008,-0.879580607910987,-0.402598939304413,-0.386736405497163,1.12702687614415,0.772344687807786,-0.827352326735571,0.928684138111115,0.27533711151637,1.41854511349643,0.547516247902881
YGR020C,-2.40568851137531,2.26992036231886,-6.09264924214983,0.215005005457472,0.360903535637688,-0.427942072209453,-3.36285679947522,0.403869201931744,1.43694266891339,0.946067472167253,,-4.34779750523031,-0.358361370044142,-1.7330975272225
YGR034W,2.23943824553362,3.60511739019121,0.423874898565973,0.163262517909226,1.12672570683446,-0.717385665158159,-0.299277077637835,1.59801782785928,1.4059362467773,-0.60247364093377,0.322239585736858,0.615510635409437,-0.352294956652073,0.175319354407847
YGR036C,2.38744551707375,-1.70118164491159,-4.75811127610697,1.36892779365919,1.0255770328158,1.33523514482276,-4.20853269802952,0.544075439725579,-1.76556081445472,1.1197610559735,,-2.89981576231513,0.396468924037901,0.910560342462136
YGR043C,2.53284470012848,4.81801726770815,0.749090036638573,1.85307222156697,0.578246991508884,-0.128534303093623,-1.34684688804842,2.43263941078852,1.79092454749474,-1.58858362612534,2.148007893248,-0.08630237640293,0.132205619675835,0.081726852833187
YGR045C,2.58062095145036,4.24768537991033,1.60447535317396,0.6054482460991,-0.076826452188622,0.205288393081346,1.36343081928205,2.18651294335497,1.60044049397589,-1.47588388394899,1.75939516224377,1.33126441772155,0.026824899085557,0.211474735259663
YGR070W,1.01953563910236,5.09211417531377,0.594969896956294,0.561188016680386,0.464879108791369,-0.814383854452175,-0.893699558323674,1.36742337669446,0.123284274307373,-0.77919029693732,0.749382540759434,-0.090368354178738,0.825520772980038,-0.074565186835748
YGR077C,1.61672216277986,5.43901258745299,1.09097662112013,0.547845346032379,0.702168575401842,0.119723561424048,-0.580105144979204,1.71361991621326,0.241387139400089,-1.53599068664921,2.85487325376017,0.210096327023923,0.362285306151882,0.07846587849769
YGR078C,0.636513190759031,-6.01409898180009,-4.67812165378249,-0.327651182322866,0.685280075213527,-1.51912613070026,-2.65204362175111,-1.41810254208951,0.175622219956446,-0.461601847290178,-2.23661596441773,-1.97257740904273,-1.33005501495629,-1.2399815720745
YGR079W,2.12271875780908,4.03289336029827,0.295116830568592,-0.041260350226821,1.13489287400152,-1.32176830513243,-0.523149489314493,1.64911794186599,1.39892706716278,-1.20129904215551,1.82400783667353,-0.915843118709625,-0.1797279238228,-0.068569935335428
YGR086C,1.33063212949762,5.1452040636342,0.557632196614016,1.28220967060344,2.31343673205898,-0.326856024876044,-0.711806930291494,3.0064180460651,3.03360332226055,-3.44410841997006,1.59631471429857,0.527843781900773,1.15658955786845,0.666853539630273
YGR087C,2.01890733712532,3.63374131453463,-0.032047600108614,-0.719311172143318,0.732183678992928,0.177121202238056,-0.123787976984792,1.80802246412237,1.374304792279,-1.1442916077543,1.08557718078855,-0.310585239524164,-0.77577912699586,-0.672574878685641
YGR089W,2.51926559346947,3.78512787118456,0.60906954494841,0.598135767338919,1.5157391346315,-0.277026334653536,0.061538825828973,3.95249826192316,0.770874053310672,-2.57877535666423,1.23981139306909,0.189420393090944,0.250583072954605,0.298443796736323
YGR101W,0.208791708562078,-1.65114423201037,-0.347448604517436,-1.24448388572928,0.759081438291586,-3.38697327330999,-0.798966002953503,-3.52234098439792,,-0.361267667634123,-0.077909701793174,-2.07576558867421,0.786881392111046,-0.89678388386906
YGR102C,1.00037201974205,-0.019270960939982,0.210211669495949,-0.844184051084872,1.42363628454634,-3.88942799898124,-0.607621921149588,-2.91555724154924,-0.478615314301674,0.154138314190627,0.482861470090694,-1.13187791050829,1.38098463860311,-0.103181160435796
YGR104C,2.01252736046124,-6.90246278100653,-5.65187192840481,1.21093490607871,0.477873816605213,-1.40435885562249,-3.18411232337463,-0.002548487444239,3.08303797502519,-3.60555516359701,,-2.91415476656942,-1.79132002880823,0.704714512366747
YGR105W,-0.017054503441236,2.0785904749226,-4.45645986981724,0.811431785111103,-0.50207182643927,-3.06766278753746,-5.789610419954,-1.88649333019567,4.08676947602836,2.86159462015097,-3.16566624727404,-4.79220738682862,-0.664485184331445,0.478754928692709
YGR107W,2.2000131549438,5.46055370158544,0.25147905733809,1.40126813198347,1.20326312680909,-0.390323135955241,-0.696758522727643,2.15383763755106,2.05716569713356,-1.1760261398603,2.30345041284596,1.72824196516277,0.692249897441217,-0.179455207477211
YGR111W,2.3656953958985,4.87842281804431,0.326358846770075,0.850383713493794,0.141350105480713,-0.255470123371475,-1.08307845398452,2.00042127756031,1.91955277771483,-1.35473617184758,1.30856875616914,-0.921482903415087,0.096698907413431,-0.096727581752391
YGR112W,0.051030092122547,0.952985108086496,0.651372384642111,-0.101868005444843,1.29858590350744,-3.34595652134923,0.117524771859739,-2.96447728734744,,0.853700794609647,0.300645998388503,-1.45749958093086,0.397624123369542,0.265406288512223
YGR129W,3.17309967508654,-0.943132895154629,-1.48452247975641,-1.3523262940066,-1.71943072686466,2.58913613562294,9.27900796432331,-0.467578719970405,-0.051314786817511,3.33613807227018,2.21679009129344,8.60700711659154,-0.072639905873069,-1.06161585097074
YGR154C,-3.7249468937935,1.02547473434089,1.4321077708072,-0.144266921718977,1.28199485968288,0.441141937165995,1.13132996968758,0.395860787877151,-1.01421715281523,0.550300404711215,0.30190850280783,0.912987280044148,0.78198777814768,-1.09958545898909
YGR159C,-4.79273614358963,-1.11550414508369,-1.3930432829624,-0.109019868115021,2.69647122861711,1.9686152282932,-0.068223371437914,0.382644589980112,-0.261815336924712,0.34270374249069,-1.15777058108524,0.331625969046533,2.67757666366574,-3.55710658235569
YGR160W,-4.32155409598522,-0.332573198420453,-0.58060823659298,-0.099633189779169,2.86857143646991,3.25928725860094,2.93138735690065,0.981629090727522,0.197699103365164,-0.30679771564607,-1.15340871047664,3.09090394561914,0.367026683805543,-2.61517016427924
YGR161C,-4.05243736338344,0.719068144655745,-0.077599471246406,-2.6885604817239,1.97555881916225,0.967234227413788,1.07629526158775,-0.171891815220845,-3.06006479042473,0.326483552859827,1.21287995596465,1.73346337868181,0.700161555539471,-0.879104756086286
YGR162W,4.34309758971692,-0.01271799529285,-0.512013330558437,-0.001304081061161,-0.150241002544258,0.134462431859562,2.49891411530339,0.846335620548013,0.516651217178334,-0.025338261017561,-0.098356195302223,1.32542702444979,2.94980334357018,1.88310073935255
YGR163W,-2.47503575648473,1.21465117706249,-0.087778127309719,-0.311785511998495,-1.05336146697009,1.31826868987411,0.453658617092188,1.08858844494793,-1.44989424085213,0.258361708708486,0.846539605155351,0.86102819146657,3.94350233233558,-0.207059830944964
YGR166W,-4.21881388387763,-0.187161283517173,-1.07821635755362,0.756667008360296,1.68919670875583,1.24716778305112,1.41749326564323,2.08889041182442,-0.483206334820423,0.551004542012129,-0.838118979817148,1.95406891390919,0.299821367109207,-0.555839849569464
YGR167W,3.55456031267685,3.30043441883279,-5.99801549140234,1.51199059570282,0.232165109923425,0.164985523712826,-2.17915028733702,0.738216684842607,-0.517385525909991,-1.12782108448229,-2.04774212149739,1.34093628571451,0.170207554417448,1.33070435628683
YGR170W,-4.47661006076883,0.400641163669593,0.502907525867746,0.813214799833321,0.197020273224437,2.06810701993546,3.69530434776947,0.70355557120626,-0.184476092965953,-1.24368425675104,0.85028106289898,3.45126575642923,-1.89570426292222,-2.9950822762759
YGR171C,-3.35184641678857,1.76745229298088,1.41542500968692,-0.107640700840818,-0.066184498593285,-3.19159733947444,3.4889057824112,-2.41358983156209,-1.42851104892198,-0.309428786043188,1.20683266704281,3.48970473980379,1.03033284199373,0.478278170071597
YGR173W,-3.04086617827877,4.83000667672648,0.838480735553212,0.878521304747019,0.75224025165199,-0.158410495262767,-0.785964232407817,3.37780203727652,2.02362930042989,-1.4648787856251,2.36775301494263,-0.455518271973461,0.531471681495085,0.298213909851339
YGR174C,-4.63268827502493,2.01817048547203,0.761697396471425,-0.972947838778523,0.114971005171093,-3.75347625625238,2.24746905056785,-2.38043007688238,-1.26078924970517,0.314144914652847,0.631844453200325,2.73410783519606,-1.12621923447148,0.2724870694189
YGR176W,-4.62202531481449,0.450297157185253,0.683211806561617,-0.47130999213748,-1.69743039792873,0.059769376688688,0.788598832103519,-0.13237629546358,-0.539502548593591,-0.098779268633498,0.544975141568573,0.966438071065724,-1.15040505646626,-1.17167660151608
YGR177C,-3.79410435979494,0.488518937725705,-0.333468575351444,-0.313798175316754,-1.1175225232784,1.84216678841347,2.52502438668203,1.01668893677117,-1.06923187331409,0.251307425065148,0.705198420479162,3.22394088837916,-1.31352161815968,-0.441968019238018
YGR181W,-3.94671714124935,-0.938137493169985,-0.730924011591584,-1.27582405904897,-0.367829349904433,0.545370397040826,1.79078330550465,-0.985552138618667,-2.76246953371084,0.37336303574751,0.980944210721687,0.921754721533335,2.02854569398993,0.209620771923727
YGR189C,-4.22434221764963,-0.945110080550862,-0.316409149756224,-1.85649093779843,1.76833248285945,1.10104518061527,1.05062620031411,0.135352488405252,-1.23298056164356,0.107798317463001,0.232203734646265,1.33528450296971,-0.527688811372933,-1.0164616683138
YGR192C,-3.87337918702419,-0.677871174825703,-1.19016662903471,0.506821006956858,1.25419085042012,2.36810074316746,1.15317908739135,1.81117708955161,-0.21602276747775,0.519683530865812,-1.0052646916116,1.147909530313,3.10225636526743,1.20573120268382
YGR193C,-3.81191738472384,2.20034295943549,2.1849236648593,-0.603608138972519,0.669688348728264,2.40369648649518,3.18800497598302,-0.201052086691417,-2.62840295891776,0.189228526198607,1.33636486915577,3.35121016404445,-0.455559127856518,-0.407641201147501
